partition,soil_moisture_pct_nfk,previous_irrigation_mm,onfarm_rain_gauge_mm,soil_type,irrigation_type,water_source,field_area_ha,irrigation_need
2,55.4,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,54.9,30.0,0.2,loam,pivot,irrigation_canal,7.1,1
2,50.9,30.0,0.7,loam,pivot,irrigation_canal,7.1,1
2,46.5,30.0,0.6,loam,pivot,irrigation_canal,7.1,2
2,63.0,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,54.3,30.0,0.2,loam,pivot,irrigation_canal,7.1,1
2,51.2,30.0,0.6,loam,pivot,irrigation_canal,7.1,1
2,65.4,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,52.4,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,79.3,30.0,0.5,loam,pivot,irrigation_canal,7.1,0
2,72.2,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,64.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,57.9,30.0,0.9,loam,pivot,irrigation_canal,7.1,1
2,59.2,30.0,0.6,loam,pivot,irrigation_canal,7.1,1
2,53.0,30.0,8.4,loam,pivot,irrigation_canal,7.1,1
2,81.6,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,74.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,64.0,30.0,10.1,loam,pivot,irrigation_canal,7.1,0
2,71.2,30.0,0.7,loam,pivot,irrigation_canal,7.1,0
2,67.8,30.0,0.6,loam,pivot,irrigation_canal,7.1,0
2,60.7,30.0,0.4,loam,pivot,irrigation_canal,7.1,1
2,77.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,74.2,30.0,0.8,loam,pivot,irrigation_canal,7.1,0
2,73.5,30.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,69.4,30.0,1.5,loam,pivot,irrigation_canal,7.1,0
2,65.4,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,80.8,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,78.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,68.4,30.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,65.0,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,58.8,30.0,0.6,loam,pivot,irrigation_canal,7.1,1
2,51.5,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,49.6,30.0,0.1,loam,pivot,irrigation_canal,7.1,1
2,45.1,30.0,0.1,loam,pivot,irrigation_canal,7.1,2
2,66.8,30.0,2.6,loam,pivot,irrigation_canal,7.1,0
2,63.1,30.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,52.4,30.0,0.1,loam,pivot,irrigation_canal,7.1,1
2,77.0,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,68.2,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,69.1,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,61.2,30.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,62.8,30.0,3.7,loam,pivot,irrigation_canal,7.1,1
2,60.0,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,81.1,30.0,0.6,loam,pivot,irrigation_canal,7.1,0
2,70.0,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,74.9,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,65.8,30.0,0.5,loam,pivot,irrigation_canal,7.1,0
2,63.1,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,61.8,30.0,0.4,loam,pivot,irrigation_canal,7.1,1
2,63.0,30.0,0.5,loam,pivot,irrigation_canal,7.1,1
2,58.7,30.0,0.2,loam,pivot,irrigation_canal,7.1,1
2,52.2,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,50.2,30.0,0.1,loam,pivot,irrigation_canal,7.1,1
2,66.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,66.7,30.0,0.7,loam,pivot,irrigation_canal,7.1,0
2,58.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,56.4,30.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,60.2,30.0,0.5,loam,pivot,irrigation_canal,7.1,0
2,60.5,30.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,53.3,30.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,47.6,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,54.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,54.6,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,44.9,30.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,43.8,30.0,0.7,loam,pivot,irrigation_canal,7.1,0
2,41.1,30.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,45.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,44.8,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,40.8,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,45.1,30.0,2.5,loam,pivot,irrigation_canal,7.1,1
2,39.4,30.0,0.2,loam,pivot,irrigation_canal,7.1,1
2,,30.0,0.5,loam,pivot,irrigation_canal,7.1,1
2,59.5,30.0,0.9,loam,pivot,irrigation_canal,7.1,0
2,83.1,0.0,3.7,loam,pivot,irrigation_canal,5.9,0
2,78.3,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,81.5,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,80.1,0.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,84.0,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,82.0,0.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,80.7,0.0,0.6,loam,pivot,irrigation_canal,5.9,0
2,79.3,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,76.6,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,81.2,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,81.2,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,81.2,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,81.2,0.0,1.0,loam,pivot,irrigation_canal,5.9,0
2,81.2,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,81.2,0.0,7.6,loam,pivot,irrigation_canal,5.9,0
2,81.2,0.0,0.3,loam,pivot,irrigation_canal,5.9,0
2,81.2,0.0,9.9,loam,pivot,irrigation_canal,5.9,0
2,81.2,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,83.4,0.0,6.7,loam,pivot,irrigation_canal,5.9,0
2,83.4,0.0,0.5,loam,pivot,irrigation_canal,5.9,0
2,83.4,0.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,83.4,0.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,83.4,0.0,3.8,loam,pivot,irrigation_canal,5.9,0
2,83.4,0.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,83.4,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,83.4,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,80.0,0.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,84.6,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,83.2,0.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,79.7,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,74.0,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,74.8,0.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,64.1,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,66.5,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,61.1,0.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,61.7,0.0,22.4,loam,pivot,irrigation_canal,5.9,0
2,76.2,0.0,21.8,loam,pivot,irrigation_canal,5.9,0
2,94.9,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,80.1,0.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,77.5,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,87.6,0.0,0.8,loam,pivot,irrigation_canal,5.9,0
2,78.8,0.0,0.7,loam,pivot,irrigation_canal,5.9,0
2,81.8,0.0,0.8,loam,pivot,irrigation_canal,5.9,0
2,78.7,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,66.9,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,73.8,0.0,2.0,loam,pivot,irrigation_canal,5.9,0
2,71.8,0.0,26.6,loam,pivot,irrigation_canal,5.9,0
2,84.5,0.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,82.5,0.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,78.6,0.0,0.6,loam,pivot,irrigation_canal,5.9,0
2,80.7,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,79.2,0.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,76.5,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,75.7,0.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,68.2,0.0,0.5,loam,pivot,irrigation_canal,5.9,0
2,69.6,0.0,0.6,loam,pivot,irrigation_canal,5.9,0
2,66.9,0.0,3.7,loam,pivot,irrigation_canal,5.9,0
2,62.2,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,65.0,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,59.1,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,58.4,0.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,72.8,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,66.2,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,59.7,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,60.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,47.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,45.5,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,60.7,30.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,60.2,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,50.5,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,47.3,30.0,0.8,loam,pivot,irrigation_canal,5.9,1
2,43.4,30.0,0.0,loam,pivot,irrigation_canal,5.9,2
2,61.8,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,56.6,30.0,0.3,loam,pivot,irrigation_canal,5.9,1
2,72.7,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,66.5,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,63.4,30.0,2.9,loam,pivot,irrigation_canal,5.9,0
2,62.8,30.0,11.7,loam,pivot,irrigation_canal,5.9,0
2,63.6,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,58.6,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,61.9,30.0,0.5,loam,pivot,irrigation_canal,5.9,1
2,54.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,45.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,47.2,30.0,0.4,loam,pivot,irrigation_canal,5.9,2
2,62.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,53.9,30.0,1.9,loam,pivot,irrigation_canal,5.9,1
2,56.6,30.0,0.2,loam,pivot,irrigation_canal,5.9,1
2,49.6,30.0,7.9,loam,pivot,irrigation_canal,5.9,1
2,73.3,30.0,0.8,loam,pivot,irrigation_canal,5.9,0
2,72.0,30.0,0.6,loam,pivot,irrigation_canal,5.9,0
2,60.9,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,59.3,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,52.2,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,49.7,30.0,0.3,loam,pivot,irrigation_canal,5.9,1
2,49.1,30.0,0.1,loam,pivot,irrigation_canal,5.9,1
2,49.1,30.0,10.9,loam,pivot,irrigation_canal,5.9,2
2,49.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,49.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,49.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,49.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,49.1,30.0,2.4,loam,pivot,irrigation_canal,5.9,1
2,,30.0,0.8,loam,pivot,irrigation_canal,5.9,1
2,49.1,30.0,0.7,loam,pivot,irrigation_canal,5.9,0
2,,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,64.8,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,58.5,30.0,0.8,loam,pivot,irrigation_canal,5.9,0
2,62.0,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,62.2,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,53.8,30.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,48.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,52.5,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,51.2,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,46.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,43.5,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,44.7,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,39.2,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,37.1,30.0,0.3,loam,pivot,irrigation_canal,5.9,0
2,34.5,30.0,18.3,loam,pivot,irrigation_canal,5.9,1
2,46.8,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,47.6,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,54.6,30.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,46.3,30.0,0.5,loam,pivot,irrigation_canal,5.9,0
2,42.4,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,44.7,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,37.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,34.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,31.2,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,30.5,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,26.9,30.0,0.4,loam,pivot,irrigation_canal,5.9,1
2,54.0,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,49.8,30.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,50.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,50.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,44.7,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,42.7,30.0,1.5,loam,pivot,irrigation_canal,5.9,0
2,46.8,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,40.2,30.0,5.3,loam,pivot,irrigation_canal,5.9,0
2,43.1,30.0,2.7,loam,pivot,irrigation_canal,5.9,0
2,36.5,30.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,44.4,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,35.7,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,42.3,30.0,1.3,loam,pivot,irrigation_canal,5.9,0
2,42.5,30.0,0.3,loam,pivot,irrigation_canal,5.9,1
2,37.7,30.0,0.8,loam,pivot,irrigation_canal,5.9,1
2,40.5,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,36.4,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,35.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,36.8,30.0,0.1,loam,pivot,irrigation_canal,5.9,1
2,24.8,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,29.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,29.3,30.0,0.3,loam,pivot,irrigation_canal,5.9,1
2,50.1,0.0,10.7,loam,pivot,irrigation_canal,5.9,0
2,51.6,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,57.0,0.0,5.2,loam,pivot,irrigation_canal,5.9,0
2,62.5,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,56.9,0.0,8.9,loam,pivot,irrigation_canal,5.9,0
2,63.6,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,63.3,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,66.5,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,57.9,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,56.2,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,57.3,0.0,2.5,loam,pivot,irrigation_canal,5.9,0
2,63.5,0.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,66.0,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,58.1,0.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,56.2,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,48.2,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,60.3,0.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,58.6,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,53.3,0.0,17.8,loam,pivot,irrigation_canal,5.9,0
2,66.8,0.0,5.9,loam,pivot,irrigation_canal,5.9,0
2,67.2,0.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,68.1,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,65.9,0.0,0.5,loam,pivot,irrigation_canal,5.9,0
2,66.5,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,67.3,0.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,62.3,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,72.0,0.0,0.5,loam,pivot,irrigation_canal,5.9,0
2,63.0,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,61.3,0.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,61.3,0.0,0.3,loam,pivot,irrigation_canal,5.9,0
2,59.1,0.0,0.3,loam,pivot,irrigation_canal,5.9,0
2,51.6,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,49.1,0.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,,0.0,0.3,loam,pivot,irrigation_canal,5.9,0
2,49.2,0.0,5.4,loam,pivot,irrigation_canal,5.9,1
2,74.5,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,68.5,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,66.4,30.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,63.7,30.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,59.1,30.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,48.8,30.0,0.7,loam,pivot,irrigation_canal,5.9,0
2,50.8,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,44.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,45.9,30.0,0.4,loam,pivot,irrigation_canal,5.9,1
2,41.5,30.0,0.9,loam,pivot,irrigation_canal,5.9,1
2,42.9,30.0,0.5,loam,pivot,irrigation_canal,5.9,1
2,43.0,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,52.4,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,47.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,67.4,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,62.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,56.2,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,54.7,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,53.4,30.0,2.1,loam,pivot,irrigation_canal,5.9,0
2,50.0,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,45.0,30.0,0.6,loam,pivot,irrigation_canal,5.9,1
2,43.4,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,34.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,34.0,30.0,0.0,loam,pivot,irrigation_canal,5.9,2
2,51.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,48.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,44.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,2
2,51.2,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,50.3,30.0,0.3,loam,pivot,irrigation_canal,5.9,1
2,50.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,2
2,50.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,50.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,50.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,2
2,50.3,30.0,0.3,loam,pivot,irrigation_canal,5.9,1
2,50.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,50.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,50.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,50.3,30.0,0.9,loam,pivot,irrigation_canal,5.9,1
2,40.7,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,58.2,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,57.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,47.1,30.0,0.2,loam,pivot,irrigation_canal,5.9,1
2,47.1,30.0,0.7,loam,pivot,irrigation_canal,5.9,2
2,47.1,30.0,0.6,loam,pivot,irrigation_canal,5.9,0
2,47.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,47.1,30.0,0.2,loam,pivot,irrigation_canal,5.9,1
2,47.1,30.0,0.6,loam,pivot,irrigation_canal,5.9,2
2,47.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,47.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,47.1,30.0,0.5,loam,pivot,irrigation_canal,5.9,0
2,,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,57.7,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,46.2,30.0,0.9,loam,pivot,irrigation_canal,5.9,1
2,46.5,30.0,0.6,loam,pivot,irrigation_canal,5.9,1
2,63.8,30.0,8.4,loam,pivot,irrigation_canal,5.9,0
2,66.3,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,59.4,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,74.5,30.0,10.1,loam,pivot,irrigation_canal,5.9,0
2,78.1,30.0,0.7,loam,pivot,irrigation_canal,5.9,0
2,67.5,30.0,0.6,loam,pivot,irrigation_canal,5.9,0
2,62.2,30.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,62.6,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,52.3,30.0,0.8,loam,pivot,irrigation_canal,5.9,1
2,49.1,30.0,0.3,loam,pivot,irrigation_canal,5.9,1
2,48.1,30.0,1.5,loam,pivot,irrigation_canal,5.9,1
2,66.2,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,58.4,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,47.8,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,48.0,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,44.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,40.2,30.0,0.6,loam,pivot,irrigation_canal,5.9,0
2,43.6,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,41.0,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,39.1,30.0,0.1,loam,pivot,irrigation_canal,5.9,1
2,59.6,30.0,2.6,loam,pivot,irrigation_canal,5.9,0
2,56.9,30.0,0.3,loam,pivot,irrigation_canal,5.9,0
2,55.0,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,52.7,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,51.4,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,47.5,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,38.4,30.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,43.7,30.0,3.7,loam,pivot,irrigation_canal,5.9,0
2,43.8,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,45.0,30.0,0.6,loam,pivot,irrigation_canal,5.9,0
2,45.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,35.6,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,,30.0,0.5,loam,pivot,irrigation_canal,5.9,1
2,36.5,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,53.6,30.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,,30.0,0.5,loam,pivot,irrigation_canal,5.9,0
2,48.5,30.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,50.4,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,51.0,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,50.7,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,46.7,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,39.7,30.0,0.7,loam,pivot,irrigation_canal,5.9,0
2,39.0,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,39.8,30.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,35.4,30.0,0.5,loam,pivot,irrigation_canal,5.9,0
2,36.6,30.0,0.2,loam,pivot,irrigation_canal,5.9,1
2,36.9,30.0,0.3,loam,pivot,irrigation_canal,5.9,1
2,39.7,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,35.6,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,27.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,37.1,30.0,0.0,loam,pivot,irrigation_canal,5.9,1
2,50.8,30.0,0.4,loam,pivot,irrigation_canal,5.9,0
2,44.2,30.0,0.7,loam,pivot,irrigation_canal,5.9,0
2,48.2,30.0,0.1,loam,pivot,irrigation_canal,5.9,0
2,45.8,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,37.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,45.9,30.0,0.0,loam,pivot,irrigation_canal,5.9,0
2,37.8,30.0,2.5,loam,pivot,irrigation_canal,5.9,0
2,37.2,30.0,0.2,loam,pivot,irrigation_canal,5.9,0
2,40.3,30.0,0.5,loam,pivot,irrigation_canal,5.9,0
2,37.7,30.0,0.9,loam,pivot,irrigation_canal,5.9,0
2,63.4,0.0,0.3,loam,pivot,irrigation_canal,35.7,0
2,61.8,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,60.7,0.0,5.6,loam,pivot,irrigation_canal,35.7,0
2,65.7,0.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,62.7,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,63.1,0.0,1.3,loam,pivot,irrigation_canal,35.7,0
2,65.4,0.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,58.8,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,65.8,0.0,3.7,loam,pivot,irrigation_canal,35.7,0
2,61.4,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,63.1,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,61.2,0.0,0.4,loam,pivot,irrigation_canal,35.7,0
2,61.0,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,68.2,0.0,0.1,loam,pivot,irrigation_canal,35.7,0
2,65.0,0.0,0.6,loam,pivot,irrigation_canal,35.7,0
2,66.6,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,59.9,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,62.8,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,60.2,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
2,59.5,0.0,0.0,loam,pivot,irrigation_canal,35.7,0
